userName,content,score,thumbsUpCount,reviewCreatedVersion,at
Pengguna Google,aplikasi ini sangat membantu..top,5,0,1.24.1,2024-07-07 03:34:37
Pengguna Google,"Gopay bagus.tp mau pijaman yg kedua kali aga d persulit y,ada ulasan yg mengenai prevasi atau iklan atau id g paham.seharusnya data ini sudah ada d awal.jadi mau pake lagi susah y.tolong d perbaharui sistemnya .biar g berbelit belut",2,0,1.24.1,2024-07-07 03:34:18
Pengguna Google,Aneh masa ID ku tak terdaftar di Disduk ....,1,0,,2024-07-07 03:33:22
Pengguna Google,Mantap gak lemot,5,0,1.24.1,2024-07-07 03:31:42
Pengguna Google,Kenapa ya saldonya langsung hilang,1,0,1.24.1,2024-07-07 03:30:12
Pengguna Google,Bgus dan sngt mmbntu untuk kamu,5,0,1.24.1,2024-07-07 03:29:10
Pengguna Google,is the Best,5,0,1.24.1,2024-07-07 03:26:31
Pengguna Google,ok,5,0,,2024-07-07 03:23:39
Pengguna Google,"mantap makin bnyak promo ny... enak pke gopay,apalagi transfer skrng gratis",5,0,,2024-07-07 03:23:02
Pengguna Google,Simple but Best,5,0,1.24.1,2024-07-07 03:21:45
Pengguna Google,Aman,5,0,1.24.1,2024-07-07 03:20:11
Pengguna Google,Sangat membatu,5,0,1.24.1,2024-07-07 03:20:05
Pengguna Google,"app ini selalu memberi untung,, tingkatkan lagi promonya",5,0,1.21.0,2024-07-07 03:16:56
Pengguna Google,Sangat membantu,5,0,1.24.1,2024-07-07 03:10:05
Pengguna Google,Ok,5,0,,2024-07-07 03:08:23
Pengguna Google,Transfer ke semua bang cepat 👍,5,0,1.24.1,2024-07-07 03:08:01
Pengguna Google,Ini kenapa saat masuk akun verifikasi muka tapi selalu gagal Nggk jelas Padahal sebelum nya aman aman saja,3,0,,2024-07-07 03:07:34
Pengguna Google,Sangat membantu,5,0,1.24.1,2024-07-07 02:48:45
Pengguna Google,Bu,3,0,1.24.1,2024-07-07 02:45:53
Pengguna Google,"Aplikasinya Sangat membantu dan mudah untuk dimengerti,,, saya merasa sangat puas dan senang bisa mengunakan aplikasi ini,,,semoga lancar dan mulus terus dalam bertransaksi,,",4,0,1.24.1,2024-07-07 02:42:31
Pengguna Google,"lancarrrr,beli pulsa jg muraaah",5,0,1.24.1,2024-07-07 02:41:35
Pengguna Google,mantab,5,0,1.24.1,2024-07-07 02:40:41
Pengguna Google,Aman,5,0,1.24.1,2024-07-07 02:40:13
Pengguna Google,Ammaannn,5,0,1.24.1,2024-07-07 02:30:31
Pengguna Google,Ok,5,0,1.24.1,2024-07-07 02:26:36
Pengguna Google,"Top, harga token listrik d sini lbih murah dari yg lain",5,0,,2024-07-07 02:24:40
Pengguna Google,good sekali,5,0,1.24.1,2024-07-07 02:13:03
Pengguna Google,OK,5,0,1.26.1,2024-07-07 02:12:27
Pengguna Google,Terbaik,5,0,,2024-07-07 02:00:23
Pengguna Google,Bagus,5,0,,2024-07-07 01:53:20
Pengguna Google,Keren,5,0,1.24.1,2024-07-07 01:53:09
Pengguna Google,"Setelah update, Bbrp kali pakai Scan Qris kurang sensitif di aplikasi ini, di Gojekny malah bisa ke baca",3,0,1.24.1,2024-07-07 01:42:36
Pengguna Google,gopay memang yg terbaik dari yg ada selama ini walaw pun saya nunggak berapa bulan paylaternya teetep memberikan pelayanan terbaik kepada saya terimakasih gopay... semoga saya bisa dapat gopay pinjam buat tambahan modal dijaman susah kyk gini,5,0,1.23.0,2024-07-07 01:38:21
Pengguna Google,mantaf semua bisa,5,0,1.24.1,2024-07-07 01:37:27
Pengguna Google,mantap,5,0,1.24.1,2024-07-07 01:33:59
Pengguna Google,Sejauh ni saya cukup puas sih..Paling tinggal ditambahin aja promo dan diskon menarik ketika ingin membeli sesuatu,5,0,,2024-07-07 01:32:48
Pengguna Google,Simpel n cepat,5,0,1.24.1,2024-07-07 01:30:50
Pengguna Google,Ini baru mantap,5,0,1.24.1,2024-07-07 01:29:15
Pengguna Google,Bagus,5,0,1.24.1,2024-07-07 01:28:27
Pengguna Google,gopay later saya blokir padahal gk ada tunggakan,5,0,1.24.1,2024-07-07 01:25:58
Pengguna Google,Gk pake ribet,5,0,1.24.1,2024-07-07 01:19:02
Pengguna Google,Ga bisa di ubah nomor nya,3,0,1.24.1,2024-07-07 01:18:28
Pengguna Google,"Notifikasi paylater mulu,gue udah daftar kenapa selalu ditolak",1,0,1.24.1,2024-07-07 01:12:57
Pengguna Google,Good,5,0,,2024-07-07 01:12:07
Pengguna Google,memudahkan pembayaran apapun.diskon isi pulsanya👍👍oke bgt+gratis trf antarbank joss,5,0,1.24.1,2024-07-07 01:02:18
Pengguna Google,Bagusss dan pas buat ngirim mana cepet lagi,5,0,1.24.1,2024-07-07 01:01:44
Pengguna Google,Saya cape pakai gopay,5,0,1.23.0,2024-07-07 01:00:47
Pengguna Google,Mantap 👍👍 Proses TF cepat sangat membantu,5,0,1.24.1,2024-07-07 00:55:31
Pengguna Google,Memudahkan transaksi,5,0,1.24.1,2024-07-07 00:50:49
Pengguna Google,Bagus banget dech pokok nya..,5,0,,2024-07-07 00:48:51
Pengguna Google,akses transaksi cepat dan mudah.,5,0,1.26.1,2024-07-07 00:47:45
Pengguna Google,setuju sekali bareng gopay ini,5,0,1.24.1,2024-07-07 00:45:08
Pengguna Google,Nerka. Hadiasaya. Coba. Buktikan,1,0,1.24.1,2024-07-07 00:43:18
Pengguna Google,ok bagus juga,5,0,1.24.1,2024-07-07 00:35:28
Pengguna Google,Saudara-saudara mari pakai gopay.,5,0,1.24.1,2024-07-07 00:33:38
Pengguna Google,selama berurusan dengan gopay gak pernah kecewa,5,0,,2024-07-07 00:24:34
Pengguna Google,Keren,5,0,,2024-07-07 00:20:52
Pengguna Google,ok banget deh,5,0,1.24.1,2024-07-07 00:13:01
Pengguna Google,mantap..,5,0,1.24.1,2024-07-07 00:12:32
Pengguna Google,Mudah di gunakan,5,0,1.24.1,2024-07-07 00:07:31
Pengguna Google,Kayak nya bagus dan aman,5,0,1.24.1,2024-07-06 23:56:40
Pengguna Google,Saya top up gopay saat mau memakai saldo hilang di riwayat ada pembayaran ke games tapi di games tidak ada apa-apa saldo saya tidak bisa kembali padahal tidak berlangganan apa apa,1,0,1.24.1,2024-07-06 23:52:16
Pengguna Google,Good,5,0,,2024-07-06 23:42:58
Pengguna Google,Bagus bermanfaat,5,0,1.24.1,2024-07-06 23:39:53
Pengguna Google,Sangat bagus & membantu,5,0,1.24.1,2024-07-06 23:38:39
Pengguna Google,Apk keuangan yang sangat bagus,5,0,1.24.1,2024-07-06 23:36:59
Pengguna Google,Iklan nya ngacau hapus aja kalau bikin malu mati aja 😡😡😡😡😡😡😡😡😡😡😡👎👎👎👎👎👎💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩🙈🙈🙈💩🙈💩 pembuat malu udah lagi gila ngajau aja lu mati baru rasa gw ketawain🧏🧏🧏🧏🧏🧏🧏,1,0,,2024-07-06 23:35:49
Pengguna Google,Mantap dan sangat membantu,5,0,1.24.1,2024-07-06 23:29:14
Pengguna Google,pakai gopay lebih mudah transaksi,5,0,1.24.1,2024-07-06 23:20:25
Pengguna Google,Kereeennn,5,0,1.24.1,2024-07-06 23:05:07
Pengguna Google,Aku suka,5,0,1.24.1,2024-07-06 23:04:56
Pengguna Google,"E-wallet syariah banyak fitur, alernatif selain link aja",5,0,1.24.1,2024-07-06 22:59:44
Pengguna Google,Bagus,5,0,,2024-07-06 22:59:01
Pengguna Google,Tdk bisa berkata2lagi pokoknya dbsla👍👍,5,0,1.24.1,2024-07-06 22:58:44
Pengguna Google,Sangat mempermudah saya dalam bertransaksi,5,0,1.24.1,2024-07-06 22:46:40
Pengguna Google,Bagussss,5,0,,2024-07-06 22:45:54
Pengguna Google,App bagus..sangat membantu bertransaksi..mudah dan cepat dlm penggunaan aplikasi..,5,0,1.22.0,2024-07-06 22:33:04
Pengguna Google,Tambah vrfksi wajah dong min pas waktu prtma login biar aman,3,0,1.24.1,2024-07-06 22:31:14
Pengguna Google,cukup baik,5,0,1.24.1,2024-07-06 22:23:57
Pengguna Google,ok,5,0,1.24.1,2024-07-06 22:22:30
Pengguna Google,ok,5,0,1.24.1,2024-07-06 22:19:26
Pengguna Google,Praktis n muda,5,0,,2024-07-06 22:18:06
Pengguna Google,murah dan cepat,5,0,1.24.1,2024-07-06 22:16:13
Pengguna Google,"Sangat membantu ,👍🏿",5,0,1.24.1,2024-07-06 22:14:49
Pengguna Google,mantap habis 👍,5,0,1.24.1,2024-07-06 21:51:29
Pengguna Google,Ok mantap sangat membantu,5,0,1.24.1,2024-07-06 21:49:04
Pengguna Google,Good,4,0,1.24.1,2024-07-06 21:18:51
Pengguna Google,Gopay Semakin di depan,5,0,1.24.1,2024-07-06 21:18:22
Pengguna Google,Sangat puas pakai gopay,5,0,,2024-07-06 21:02:44
Pengguna Google,Payah pakai gojek udah lama sebelum ada apk gopay tapi gak pernah bisa pakai buat pinjam dana atau gopaylater payah,1,0,1.24.1,2024-07-06 20:50:04
Pengguna Google,Sy baru pertama instal GoPay..dan tidak mengerti pembayaran GoBills ..pas tukar kode gagal trs 120.000 takut hangus.. Tolong donk min penjelasan dan kegunaan GoBills itu apa,2,0,1.24.1,2024-07-06 20:36:20
Pengguna Google,Ok,5,0,1.24.1,2024-07-06 20:26:08
Pengguna Google,Mantap pokok nya,5,0,,2024-07-06 20:08:57
Pengguna Google,Bagussssss,5,0,,2024-07-06 20:02:50
Pengguna Google,Bagus banget transaksi lancar trs,5,0,1.24.1,2024-07-06 19:47:50
Pengguna Google,aplikasi y bgus,5,0,1.24.1,2024-07-06 19:40:06
Pengguna Google,sangatlah membantu,5,0,,2024-07-06 19:39:17
Pengguna Google,Aplikasi ini sangat memuaskan kan Terimakasih,5,0,1.24.1,2024-07-06 19:36:26
Pengguna Google,Kerennnn,5,0,1.24.1,2024-07-06 19:27:11
Pengguna Google,Aplikasi ini enak buat teransfer ke bank mana aja,5,0,1.24.1,2024-07-06 19:16:19
Pengguna Google,alhamdulillah banyak promo nya,5,0,1.22.0,2024-07-06 19:00:33
Pengguna Google,Lemot aplikasinya,2,1,1.23.0,2024-07-06 18:58:32
Pengguna Google,kesel klo mau tf selalu lgi dlm perbaikan entah tf ke ke bank mau pun e wallet,1,0,1.24.1,2024-07-06 18:32:06
Pengguna Google,Gopay mantap byk promo pulsa murah nya.. sya suka... Kualitas layanan atau jaringan server diatas jam 12 malam perlu ditingkatkan. Gopay.. gaspoooool mantappp🙏🙏🙏🙏,5,0,1.26.1,2024-07-06 18:28:39
Pengguna Google,Ok,5,0,,2024-07-06 18:27:06
Pengguna Google,"mantap, transaksi apapun jadi mudah",5,0,,2024-07-06 18:25:28
Pengguna Google,Terbaik,5,0,1.24.1,2024-07-06 18:22:59
Pengguna Google,Semoga sukses selalu,5,0,1.24.1,2024-07-06 18:13:01
Pengguna Google,Sangat bagus,5,0,,2024-07-06 18:04:26
Pengguna Google,Agak ribet..,4,0,,2024-07-06 18:02:11
Pengguna Google,Sip mntp,5,0,1.24.1,2024-07-06 17:50:35
Pengguna Google,Terima kasih,5,0,1.24.1,2024-07-06 17:43:34
Pengguna Google,Mantap,5,0,1.24.1,2024-07-06 17:35:16
Pengguna Google,Bagus saya suka,5,0,1.24.1,2024-07-06 17:32:52
Pengguna Google,Mantap proses cepat.. bnyak vocer promo . The best pokoke.gopay.. sukses,5,0,1.24.1,2024-07-06 17:23:54
Pengguna Google,Mau Download Gopay.,1,0,,2024-07-06 17:19:19
Pengguna Google,Tiba tiba saldo terpotong padahal tidak melakukan patunga,1,0,1.26.1,2024-07-06 17:19:00
Pengguna Google,"kok saya tidak bisa verifikasi ke dalam akunnya??, padahal saya sudah melengkapi ktp nya, tolong bantu saya untuk memasukan ke akun saya",3,0,1.26.1,2024-07-06 17:12:18
Pengguna Google,Percuma gopay pinjem nya ga bisa di gunakan,2,0,1.23.0,2024-07-06 17:11:38
Pengguna Google,Gopay gk aman ga nyaman jelek jangan donlod masa gopay saya udah permium udah banyak kirim uwang sana sini pas udah isi saldo lagi masa harus apgrade ke peremium lagi dasar tak berguna,1,0,1.26.1,2024-07-06 17:09:23
Pengguna Google,Makin solid gua suka banget pokonya GoPay: terbaik👍,5,1,1.24.1,2024-07-06 17:00:00
Pengguna Google,Good job Gopay,5,0,1.24.1,2024-07-06 16:58:42
Pengguna Google,Bintang satu dulu soal nya GK di ACC pengajuan saya di tolak bilamana suatu saat nanti. Ada data saya ada yg meyalah gunakan BKN tanggung jawab saya tmksh,1,0,1.24.1,2024-07-06 16:56:54
Pengguna Google,sangat bagus tapi sayang belum dapat playter,5,0,1.24.1,2024-07-06 16:51:38
Pengguna Google,Terbaik,5,0,1.24.1,2024-07-06 16:49:39
Pengguna Google,"Hati hati kalo narik tunai di atm bca pake gopay ini jangan gede gede, saya ngalamin narik 100ribu di apk gopay nya transaksi berhasil tapi di mesin atm nya transaksi gagal dan saldo kepotong ga balik lagi sampe detik ini, waktu itu udah coba telpon call center bca katanya itu bukan kesalahan dari pihak bca nya tapi dari pihak gopay nya, mau ngehubungin pihak gopay nya ga ngerti cara nya, yaudah lah ikhlasin aja buat pelajaran , jangan pernah tarik tunai di mesin atm pake apk gopay ini , thnks",1,0,1.24.1,2024-07-06 16:47:07
Pengguna Google,Woi gopay ajg nyesel make appk ini masa saldo d tilep 19k,1,0,,2024-07-06 16:39:22
Pengguna Google,Mantap,5,0,1.24.1,2024-07-06 16:37:24
Pengguna Google,"Sangat puas pake gopay cept trasfernya dan gk ribt ,bebas biaya admin pokok,e top deh",5,0,1.26.1,2024-07-06 16:37:00
Pengguna Google,Mohon bantuannya min pinjam uang di bantu proses...,4,0,1.24.1,2024-07-06 16:36:51
Pengguna Google,Mantap,5,0,1.26.1,2024-07-06 16:34:35
Pengguna Google,👍🏻,5,0,,2024-07-06 16:31:51
Pengguna Google,bagussss,5,0,1.24.1,2024-07-06 16:30:16
Pengguna Google,oke,5,0,1.24.1,2024-07-06 16:27:24
Pengguna Google,Mantap,5,0,,2024-07-06 16:23:02
Pengguna Google,Refaldo,5,0,1.21.0,2024-07-06 16:22:40
Pengguna Google,tingkatkan terus dan semoga sukses selalu,5,0,1.26.1,2024-07-06 16:18:54
Pengguna Google,suka sama aplikasi gopay dan cukup membantu.,5,0,1.24.1,2024-07-06 16:10:16
Pengguna Google,😇👍,5,0,1.24.1,2024-07-06 16:10:12
Pengguna Google,"Saya baru daftar belum top up, smoga bermanfaat.",4,0,1.24.1,2024-07-06 16:04:35
Pengguna Google,"sukaa banget sama gopay, karena transaksi dan transfer aku jadi lebih mudah bangettt ... kerennn pokoknyyaa, akuu udaa sering bangett pakai dompet digital di gopay🫶🏻🫶🏻🫶🏻",5,0,1.26.1,2024-07-06 16:00:46
Pengguna Google,"Tolong ke depannya agar Coins Gopay bisa digunakan untuk berbagai macam pembayaran, seperti beli pulsa dan qris di aplikasi Gopay, seperti e-wallet sebelah.",3,0,1.24.1,2024-07-06 15:59:56
Pengguna Google,Sangat mudah dan sangat membantu.👍,5,0,1.24.1,2024-07-06 15:56:12
Pengguna Google,Ok,5,0,1.24.1,2024-07-06 15:51:54
Pengguna Google,Sangat bagus,5,0,1.24.1,2024-07-06 15:50:58
Pengguna Google,Mantab Jiwa...👍👍👍👍,5,0,,2024-07-06 15:47:37
Pengguna Google,Bagus,5,0,1.24.1,2024-07-06 15:47:17
Pengguna Google,agak ribet kalo harus nabung atau beli makanan harus download 2apk sekaligus terus muncul gopay merchant itu juga harus download lagi,5,0,1.24.1,2024-07-06 15:42:18
Pengguna Google,"Kalau ga ada niat minjemin uang, tolak aja sekalian... Jangan bertele tele, nanti lihat lagi tanggal sekian lihat lagi tanggal sekian. Sudah aja bilang pinjaman anda di tolak. Titik. Jangan berikan harapan palsu 😡😡😡",1,0,1.23.0,2024-07-06 15:35:47
Pengguna Google,mantap,5,0,1.24.1,2024-07-06 15:34:40
Pengguna Google,Mantap aplikasinya mudah untuk digunakan,5,0,1.24.1,2024-07-06 15:30:01
Pengguna Google,pertahankan soalnya sudah bagus,5,0,1.24.1,2024-07-06 15:29:07
Pengguna Google,Bagus,5,0,,2024-07-06 15:28:53
Pengguna Google,T A I,1,0,1.24.1,2024-07-06 15:25:17
Pengguna Google,Ok,5,0,1.24.1,2024-07-06 15:23:37
Pengguna Google,sy ksh 4bntg dl tr kl bnyk promo sm hrg pkt agk murce br ksh 5,4,0,1.24.1,2024-07-06 15:23:17
Pengguna Google,Gopay dah bangkrut ni kya ya,1,0,,2024-07-06 15:17:18
Pengguna Google,Lebih mudah,4,0,1.24.1,2024-07-06 15:14:40
Pengguna Google,mantap,5,0,1.24.1,2024-07-06 15:08:36
Pengguna Google,Sangat Ok dan simpel,4,0,1.24.1,2024-07-06 15:08:05
Pengguna Google,Bagus sekali aplikasi ini,5,0,,2024-07-06 14:54:58
Pengguna Google,Sangat bagus,5,0,1.24.1,2024-07-06 14:54:41
Pengguna Google,"Aplikasi yg sangat praktis dan murah murah, pertahankan ya ka, semoga bermanfaat dan berkah selalu 🤲🏻🤗",5,0,1.24.1,2024-07-06 14:52:18
Pengguna Google,Nice app,5,0,1.24.1,2024-07-06 14:51:23
Pengguna Google,Kukasih empat bintang aja mslhnya blom bisa dipake dan minta update terus,4,0,1.18.1,2024-07-06 14:50:17
Pengguna Google,sangat bagus ga kesedot saldo nya ga kaya sebelah,5,0,1.24.1,2024-07-06 14:47:59
Pengguna Google,"bagus, proses transfernya dalam hitungan detik",5,0,1.24.1,2024-07-06 14:46:54
Pengguna Google,Mantabs lancar jaya,5,0,1.24.1,2024-07-06 14:32:41
Pengguna Google,Susah masukin,5,0,1.24.1,2024-07-06 14:26:27
Pengguna Google,GoPay mempermudah transaksi baik belanja atau transfer ke bank konvensional,5,0,1.24.1,2024-07-06 14:24:41
Pengguna Google,TERBAIK,5,0,1.24.1,2024-07-06 14:23:34
Pengguna Google,"Satu kata buat gopay,Mantab puoool👍👍👍",5,0,1.23.0,2024-07-06 14:18:08
Pengguna Google,Bagus,5,0,1.26.1,2024-07-06 14:18:03
Pengguna Google,"transfer ke bank selalu kendala, selalu muncul di arahkan ke gopay later..... Padahal sudah update apk",1,0,1.24.1,2024-07-06 14:17:59
Pengguna Google,Good Apk,5,0,,2024-07-06 14:16:14
Pengguna Google,"Tiga bintang dulu baru aja download dan mau topup ga bisa muter terus kenapa ini, coba bantuannya min Versi apk terbaru ini jga kak, saya bukan mau transfer tapi topup tik tok sama Snack video sampai 30mnt saya tunggu malah di alihkan ke Go-Jek ga bisa pula",3,0,1.24.1,2024-07-06 14:15:55
Pengguna Google,Semoga semakin sukses,5,0,1.24.1,2024-07-06 14:15:03
Pengguna Google,Pokoknya gopay mantul?..,5,0,1.24.1,2024-07-06 14:14:23
Pengguna Google,Mantab👍 Memudahkan dalam berbagai transaksi,5,0,1.24.1,2024-07-06 14:06:45
Pengguna Google,Apk nya sangat bagus dan membantu sekali👍,5,0,1.24.1,2024-07-06 14:05:55
Pengguna Google,Aplikasi lumayan bagus membantu,3,0,1.24.1,2024-07-06 14:04:49
Pengguna Google,Agak loading padahal pakai wifi,5,0,1.24.1,2024-07-06 13:59:28
Pengguna Google,Mntp jiwa,5,0,1.24.1,2024-07-06 13:58:25
Pengguna Google,Mantap layananya....semoga bisa lebih baik lagi ...,5,0,1.26.1,2024-07-06 13:58:08
Pengguna Google,Semoga selalu sukses,5,0,1.23.0,2024-07-06 13:54:12
Pengguna Google,"Mudah sekali pakainya, ringan bngt",5,0,1.24.1,2024-07-06 13:51:09
Pengguna Google,"Setiap kali ada Pembaruan/Update,maka kekuatan magnet sinyal orderannya menjadi sangat lemah, Ngeleg, Macet Total Dan Kinerja Gopartner terasa sangat berat. Untuk mendapatkan orderan satu biji saja,kami harus nunggu 12 jam lebih. Dan Resto yang bersembunyi di dalam Mall jadi tidak bisa dijangkau oleh Gopartner. Sedangkan Shopeefood sangat lancar didalam Mall karena Fiturnya sangat sedikit. Haruskah setiap Driver dan Resto diwajibkan memakai Hp flagship agar dapat orderan???!!!.",1,0,1.24.1,2024-07-06 13:50:40
Pengguna Google,👍👍👍,4,0,1.24.1,2024-07-06 13:47:02
Pengguna Google,Apk yg bagus...,5,0,1.24.1,2024-07-06 13:45:29
Pengguna Google,Pakai go-pay keren apa-apa jadinya serba ok,5,0,1.24.1,2024-07-06 13:43:06
Pengguna Google,Mantap walay,5,0,,2024-07-06 13:42:32
Pengguna Google,oke,5,0,1.24.1,2024-07-06 13:41:14
Pengguna Google,keren,5,0,1.26.1,2024-07-06 13:39:40
Pengguna Google,Lebih gercep di apk mari kalo soal transfer,5,0,1.24.1,2024-07-06 13:34:51
Pengguna Google,Mantaf,5,0,1.24.1,2024-07-06 13:33:03
Pengguna Google,Ok,5,0,,2024-07-06 13:27:40
Pengguna Google,oke,4,0,1.23.0,2024-07-06 13:25:04
Pengguna Google,Aplikasi terbaik untuk mengatur keuangan,5,0,1.26.1,2024-07-06 13:19:51
Pengguna Google,Mantap,5,0,1.24.1,2024-07-06 13:14:51
Pengguna Google,Kalau tau dari dulu aku makai gopay. Mantap jos,5,0,1.24.1,2024-07-06 13:13:34
Pengguna Google,Coca aja dulu,3,0,1.24.1,2024-07-06 13:11:40
Pengguna Google,MANTAB,5,0,1.26.1,2024-07-06 13:07:26
Pengguna Google,Keren,5,0,1.24.1,2024-07-06 13:06:07
Pengguna Google,mantul,5,0,1.24.1,2024-07-06 13:04:14
Pengguna Google,"terus berinovasi, banyakin promo dan discount nya ....mantablah",5,0,1.24.1,2024-07-06 13:03:37
Pengguna Google,"Keamanan akun akan lebih aman jika menerapkan sistem keamanan seperti Aplikasi BiBit. Contohnya: Ganti/lupa PIN dan password = NIK+OTP SMS+OTP Email, Ganti Nomor Handphone = NIK+PIN/Password+OTP Email, Ganti Email = NIK+PIN/Password+OTP SMS.",3,0,1.24.1,2024-07-06 13:03:31
Pengguna Google,Sangat membantu tp syg limtnyg nmbh2🤭trs tenorny agak ditambhin biar lebih ringan j😔🥺🙏,4,0,1.26.1,2024-07-06 13:02:10
Pengguna Google,"Saya sangat senang juga bersyukur pake gopay,benar-benar sangat membantu saya banget.",5,0,1.24.1,2024-07-06 13:01:40
Pengguna Google,Mudah mengerti dan nyaman tf kemanapun,5,0,1.24.1,2024-07-06 12:58:22
Pengguna Google,Seepp,5,0,1.24.1,2024-07-06 12:53:25
Pengguna Google,Kerja,5,0,1.24.1,2024-07-06 12:50:40
Pengguna Google,error mulu dah pusing kembali sendiri,1,0,1.26.1,2024-07-06 12:50:10
Pengguna Google,mbuh lah,1,0,1.24.1,2024-07-06 12:49:05
Pengguna Google,Mntap gopayyyyy🤭,5,0,,2024-07-06 12:48:24
Pengguna Google,mantap,4,0,,2024-07-06 12:48:07
Pengguna Google,"Keren dah pokoknya, simpel.",5,0,1.24.1,2024-07-06 12:47:39
Pengguna Google,Sangat membantu,5,0,1.24.1,2024-07-06 12:47:24
Pengguna Google,Pokonya mah madoded selama tidak bermasalah mahh,5,0,1.24.1,2024-07-06 12:46:59
Pengguna Google,Sangat amat membantu,5,0,1.23.0,2024-07-06 12:46:56
Pengguna Google,"Best apk nih, gak rugi Download.",5,0,1.24.1,2024-07-06 12:46:03
Pengguna Google,siip dah,5,0,1.24.1,2024-07-06 12:45:04
Pengguna Google,"Tarik tunai di ATM BCA = sudah bisa, Setor Tunai di ATM BCA = semoga cepat bisa ya! Biar tidak banyak aplikasi dompet keuangan lagi di hp, Cukup GoPay saja.",5,0,,2024-07-06 12:43:04
Pengguna Google,Aplikasi yg bisa diandalkan,5,0,1.24.1,2024-07-06 12:36:02
Pengguna Google,Proses cepat pinjaman saldo,5,0,1.24.1,2024-07-06 12:34:29
Pengguna Google,Sangat mudah dkla ga bw cash mksh gopay,5,0,1.24.1,2024-07-06 12:29:03
Pengguna Google,Mantap,5,0,1.24.1,2024-07-06 12:26:50
Pengguna Google,saya ibu rumahtangga nasip agak jelek,5,0,,2024-07-06 12:20:07
Pengguna Google,Apakah ada no CS yg bisa dihubungi Mau melaporkan kalo akun gopay saya kena hack Jadi tiap di isi saldo selalu ada notif transaksi yg tdk saya lakukan lwt aplikasi saya,5,0,1.24.1,2024-07-06 12:18:04
Pengguna Google,Bagus buat tabungan juga,5,0,1.24.1,2024-07-06 12:15:03
Pengguna Google,Oke,5,0,,2024-07-06 12:14:39
Pengguna Google,Sangat ok,5,0,1.24.1,2024-07-06 12:12:24
Pengguna Google,aplikasi good,5,0,1.24.1,2024-07-06 12:09:11
Pengguna Google,mantap,5,0,1.24.1,2024-07-06 12:08:40
Pengguna Google,siiip,5,0,1.24.1,2024-07-06 12:07:22
Pengguna Google,Sangat bagguuuuusss sangat membantu,5,0,1.24.1,2024-07-06 12:04:46
Pengguna Google,"Bagus apknya cocok buat TF,top up game,beli pulsa/kuota juga murah""",5,0,1.23.0,2024-07-06 12:03:51
Pengguna Google,Mantap,5,0,1.24.1,2024-07-06 12:02:59
Pengguna Google,siap,4,0,1.24.1,2024-07-06 12:00:36
Pengguna Google,Sangat bagus,5,0,1.24.1,2024-07-06 11:59:09
Pengguna Google,Ewalet gopay alat transaksi dan pembayaran terbaik yg pernah saya rasakan,5,0,1.24.1,2024-07-06 11:56:00
Pengguna Google,Aplikasi sangat bagus,5,0,,2024-07-06 11:52:14
Pengguna Google,good,5,0,1.24.1,2024-07-06 11:52:07
Pengguna Google,👍👍,5,0,1.24.1,2024-07-06 11:50:00
Pengguna Google,Sangat setuju,5,0,1.24.1,2024-07-06 11:49:13
